"Thu, 27 Jun 2019 19:21:00 GMT",Biron,does,ic,looks at Agata but doesnt say anything.
"Thu, 27 Jun 2019 19:21:00 GMT",Quinn,does,ic,sighs.
"Thu, 27 Jun 2019 19:21:00 GMT",Quinn,says,ic,"Indeed, big boots to fill - if ya take m'meaning some, ma'am."
"Thu, 27 Jun 2019 19:21:00 GMT",Orin,says,ic,He's not on the mission with us?
"Thu, 27 Jun 2019 19:22:00 GMT",Agata,says,ic,By the Father! No. Not ever.
"Thu, 27 Jun 2019 19:22:00 GMT",Orin,does,ic,chews on their lip.
"Thu, 27 Jun 2019 19:22:00 GMT",Quinn,does,ic,rubs at his chin.
"Thu, 27 Jun 2019 19:22:00 GMT",Quinn,says,ic,"So, just wondering like, and nothing meant by it like and no mistake... but, what's the pay like in the muskateer regiment?"
"Thu, 27 Jun 2019 19:22:00 GMT",Agata,does,ic,eyes narrow on Quinn.
"Thu, 27 Jun 2019 19:22:00 GMT",Agata,says,ic,"You thinking of rolling on me too, Private Quinn?"
"Thu, 27 Jun 2019 19:22:00 GMT",Quinn,does,ic,looks to the floor.
"Thu, 27 Jun 2019 19:22:00 GMT",Quinn,says,ic,"Yeah, well was just me mind a-wandering like. Got no complaints here none, no ma'am. None whatsoever. Couldn't be 'appier none..."
"Thu, 27 Jun 2019 19:22:00 GMT",Biron,does,ic,coughs a moment.
"Thu, 27 Jun 2019 19:22:00 GMT",Biron,says,ic,"No ma'am, we are here to do our duty."
"Thu, 27 Jun 2019 19:22:00 GMT",Biron,does,ic,gives Quinn a sideways glance and goes quiet again.
"Thu, 27 Jun 2019 19:22:00 GMT",Agata,does,ic,stares long and hard at Biron.
"Thu, 27 Jun 2019 19:24:00 GMT",Agata,says,ic,"As the most senior ranking officer, that puts you in charge of this unit, Corporal Biron."
"Thu, 27 Jun 2019 19:24:00 GMT",Agata,says,ic,May the Mother help us.
"Thu, 27 Jun 2019 19:24:00 GMT",Orin,does,ic,scratches at their neck.
"Thu, 27 Jun 2019 19:24:00 GMT",Biron,does,ic,gives a single nod and grunt in acknowledgement.
"Thu, 27 Jun 2019 19:24:00 GMT",Quinn,does,ic,stifles a chuckle.
"Thu, 27 Jun 2019 19:25:00 GMT",Agata,says,ic,"That means you need to curb that temper of yours. No more ""frenzies"" involving senior officers."
"Thu, 27 Jun 2019 19:25:00 GMT",Agata,says,ic,Understand?
"Thu, 27 Jun 2019 19:25:00 GMT",Biron,does,ic,nods again at Agata.
"Thu, 27 Jun 2019 19:25:00 GMT",Biron,says,ic,Yes ma'am.
"Thu, 27 Jun 2019 19:26:00 GMT",Agata,says,ic,I'd say very good but my heart just isn't in it today.
"Thu, 27 Jun 2019 19:26:00 GMT",Agata,says,ic,"Very well, onto your mission."
"Thu, 27 Jun 2019 19:26:00 GMT",Agata,does,ic,scrabbles around the books and papers on her desk until she finds the right document.
"Thu, 27 Jun 2019 19:26:00 GMT",Agata,says,ic,"This is an important one. The Jinibian Concern, as some of you may recall, are one of our more generous clients. More generous than the Royalists, who have yet to pay many of the various writs they owe us."
"Thu, 27 Jun 2019 19:26:00 GMT",Quinn,does,ic,eyes light up at the mention of 'generous clients'.
"Thu, 27 Jun 2019 19:28:00 GMT",Agata,says,ic,"There are four-hundred-and-fifty gold crowns to divide amongst you, but it requires some delicacy if you are to be successful. Think you can handle delicacy?"
"Thu, 27 Jun 2019 19:28:00 GMT",Agata,does,ic,eyes Biron in particular.
"Thu, 27 Jun 2019 19:28:00 GMT",Orin,does,ic,looks to Biron.
"Thu, 27 Jun 2019 19:28:00 GMT",Quinn,does,ic,laughs.
"Thu, 27 Jun 2019 19:28:00 GMT",Quinn,says,ic,"For 150 gold crowns, I'd not only handle delicacy but show her a night on the town!"
"Thu, 27 Jun 2019 19:28:00 GMT",Quinn,does,ic,clears his throat and looks embarrased.
"Thu, 27 Jun 2019 19:28:00 GMT",Quinn,says,ic,If ya take me manner of speaking some..
"Thu, 27 Jun 2019 19:28:00 GMT",Biron,does,ic,nods.
"Thu, 27 Jun 2019 19:28:00 GMT",Biron,says,ic,It shall be done.
"Thu, 27 Jun 2019 19:28:00 GMT",Agata,does,ic,sniffs.
"Thu, 27 Jun 2019 19:29:00 GMT",Agata,says,ic,"What you do on your own time is your business, Private Quinn. But I get your point."
"Thu, 27 Jun 2019 19:29:00 GMT",Agata,does,ic,turns to Loth.
"Thu, 27 Jun 2019 19:30:00 GMT",Agata,says,ic,"But this one has us scratching our heads. The Concern appear to have a vendetta against the Locksmith's Guild, of all people."
"Thu, 27 Jun 2019 19:30:00 GMT",Agata,does,ic,peers around the tent.
"Thu, 27 Jun 2019 19:30:00 GMT",Agata,says,ic,Any idea why that might be?
"Thu, 27 Jun 2019 19:31:00 GMT",Orin,does,ic,"leans in, interested."
"Thu, 27 Jun 2019 19:31:00 GMT",Orin,says,ic,No.
"Thu, 27 Jun 2019 19:31:00 GMT",Biron,does,ic,stares at Agata silently.
"Thu, 27 Jun 2019 19:31:00 GMT",Quinn,says,ic,"Could there be some... erm, illegal keys being distributed some like? Perhaps those with less than honourable intent got skeleton keys to the Concern's concerns... if you take me meaning some."
"Thu, 27 Jun 2019 19:31:00 GMT",Agata,does,ic,ponders this for a moment.
"Thu, 27 Jun 2019 19:32:00 GMT",Agata,says,ic,Could be... could be.
"Thu, 27 Jun 2019 19:32:00 GMT",Biron,says,ic,What do they want us to do?
"Thu, 27 Jun 2019 19:33:00 GMT",Agata,says,ic,Apparently the Bank of Palanthis is increasing the security of their vaults. A new lock is being constructed by the Locksmiths.
"Thu, 27 Jun 2019 19:33:00 GMT",Agata,says,ic,The Concern want you to find out where this lock is being made and sneak their man in to sabotage the lock.
"Thu, 27 Jun 2019 19:33:00 GMT",Agata,says,ic,Are you all following this?
"Thu, 27 Jun 2019 19:33:00 GMT",Biron,does,ic,nods.
"Thu, 27 Jun 2019 19:33:00 GMT",Quinn,does,ic,grins.
"Thu, 27 Jun 2019 19:33:00 GMT",Quinn,says,ic,Sabotage as in 'make it easy to bypass'? Sounds like a crooked business and no mistake. Count me in.
"Thu, 27 Jun 2019 19:34:00 GMT",Orin,says,ic,So... the Jinibian Concern is concerned that the Bank of Palanthis' security may be too good?
"Thu, 27 Jun 2019 19:35:00 GMT",Agata,says,ic,"It's difficult to say what the Concern's ambitions in this matter are. I've never met folk who talk and write so much, but say so little."
"Thu, 27 Jun 2019 19:35:00 GMT",Agata,says,ic,"But I can't imagine a few guildsmen will give seasoned fetches like you much pause, so I imagine it's easy money."
"Thu, 27 Jun 2019 19:35:00 GMT",Orin,does,ic,furrows their brows... concerned.
"Thu, 27 Jun 2019 19:36:00 GMT",Biron,says,ic,Do we have any other details.
"Thu, 27 Jun 2019 19:36:00 GMT",Quinn,does,ic,frowns and looks to Biron and Orin.
"Thu, 27 Jun 2019 19:36:00 GMT",Quinn,says,ic,Any of yous read some? Ain't somethin' I've ever bothered with. Sounds like I kinda should have bout now.
"Thu, 27 Jun 2019 19:36:00 GMT",Orin,does,ic,"looks at Quinn, shocked."
"Thu, 27 Jun 2019 19:37:00 GMT",Orin,says,ic,I suppose I could teach you?
"Thu, 27 Jun 2019 19:36:00 GMT",Biron,does,ic,ignores Quinn.
"Thu, 27 Jun 2019 19:37:00 GMT",Biron,says,ic,"Find lock, Put their man in. No mess. It shall be done."
"Thu, 27 Jun 2019 19:38:00 GMT",Agata,says,ic,"As always, Corporal Biron, I pay you to find out the details. You're to meet your contact Femi-Descends-From-Orun at the Green Dragon in the Chalk Quarter."
"Thu, 27 Jun 2019 19:38:00 GMT",Biron,does,ic,gives a grunt of acknowledgement and a nod.
"Thu, 27 Jun 2019 19:38:00 GMT",Agata,says,ic,Any other questions?
"Thu, 27 Jun 2019 19:38:00 GMT",Orin,does,ic,shakes their head.
"Thu, 27 Jun 2019 19:39:00 GMT",Quinn,does,ic,rubs at his chin.
"Thu, 27 Jun 2019 19:39:00 GMT",Biron,says,ic,Do we know if there are other interested parties in this lock?
"Thu, 27 Jun 2019 19:40:00 GMT",Agata,says,ic,"I imagine the Goldsmiths Guild would have a stake in such a lock, given it's their bank. Otherwise, I have no idea."
"Thu, 27 Jun 2019 19:39:00 GMT",Quinn,says,ic,"Clear as crystals I be thinking - but I'm wondering to meself, where is the headquarters of this 'ere guild? Seems a good enough place to search if any. Or do you be thinking that their man may have clues to this lock's whereabouts ma'am?"
"Thu, 27 Jun 2019 19:41:00 GMT",Agata,says,ic,I'd be surprised they'd be constructing the lock there given it's obvious nature as a target for every thief in the Midlands.
"Thu, 27 Jun 2019 19:41:00 GMT",Quinn,does,ic,"nods and doffs his cap, smiling stupidly."
"Thu, 27 Jun 2019 19:43:00 GMT",Quinn,says,ic,"Very true and wise, ma'am. But ya know how these folk like to write stuff down and like. And well, me friends here being learned folk like, they might just find something that tells them where the lock is in that there key house. Just a thought ma'am. Don't mind old Quinn none."
"Thu, 27 Jun 2019 19:43:00 GMT",Agata,does,ic,nods.
"Thu, 27 Jun 2019 19:44:00 GMT",Agata,says,ic,"Apologies, Private Quinn. Indeed, it would make an ideal place to start investigations."
"Thu, 27 Jun 2019 19:44:00 GMT",Chris,says,ooc,This is soooooooooo not a mission for Biron.
"Thu, 27 Jun 2019 19:44:00 GMT",Chris,says,ooc,Talky and sneaky.
"Thu, 27 Jun 2019 19:44:00 GMT",Morgan,says,ooc,Heh.
"Thu, 27 Jun 2019 19:44:00 GMT",Mark,says,ooc,You are such a ninja!
"Thu, 27 Jun 2019 19:44:00 GMT",Ric,says,ooc,Ha ha the tank no talky 😛
"Thu, 27 Jun 2019 19:44:00 GMT",Chris,says,ooc,I've been known to creep up on people in a fight. but thats my best haha.
"Thu, 27 Jun 2019 19:41:00 GMT",Biron,does,ic,pauses a moment thinking.
"Thu, 27 Jun 2019 19:43:00 GMT",Biron,says,ic,So it's likely their will be heavy security surrounding this.
"Thu, 27 Jun 2019 19:44:00 GMT",Agata,says,ic,"Now, I have a busy morning of pipe smoking and fuming to be getting on with."
"Thu, 27 Jun 2019 19:44:00 GMT",Agata,says,ic,Dimissed!
"Thu, 27 Jun 2019 19:44:00 GMT",Quinn,does,ic,"bows clumsily and backs out of the tent, half tripping on a guide rope in the process."
"Thu, 27 Jun 2019 19:44:00 GMT",Orin,does,ic,"nods and leaves, but turns around to wait for the others."
"Thu, 27 Jun 2019 19:44:00 GMT",Biron,does,ic,gives a grunt and a nod and walks out of the tent.
"Thu, 27 Jun 2019 19:45:00 GMT",Orin,says,ic,"We can't just wander around asking questions in Dismas. Forget that we're wanted there, Agata asked for discretion. We'll need to pose as someone else..."
"Thu, 27 Jun 2019 19:45:00 GMT",Orin,says,ic,The father help us if we run into Rothaniel.
"Thu, 27 Jun 2019 19:46:00 GMT",Biron,says,ic,They got their bad guys there. Just dont pick up a dog.
"Thu, 27 Jun 2019 19:46:00 GMT",Biron,does,ic,pauses silently. and looks down at his burned scar on his arm and thinks.
"Thu, 27 Jun 2019 19:46:00 GMT",Quinn,does,ic,rubs at his chin.
"Thu, 27 Jun 2019 19:46:00 GMT",Quinn,says,ic,Ain't too sure Quinn is much good at trying to be someone he's not like. It's the rugged good looks see - makes me stand out some!
"Thu, 27 Jun 2019 19:47:00 GMT",Orin,says,ic,"You're not understanding me, Biron. No one can know that Black Griffin is snooping around. And if the same people are asking questions all around this lock, that will be suspicious too."
"Thu, 27 Jun 2019 19:47:00 GMT",Biron,does,ic,looks up at Orin from his arm.
"Thu, 27 Jun 2019 19:47:00 GMT",Orin,says,ic,Chances are we'll need more than one cover.
"Thu, 27 Jun 2019 19:47:00 GMT",Biron,says,ic,We have been given our orders.
"Thu, 27 Jun 2019 19:48:00 GMT",Orin,says,ic,"Exactly, Biron."
"Thu, 27 Jun 2019 19:48:00 GMT",Orin,says,ic,What else did you think our orders meant?
"Thu, 27 Jun 2019 19:49:00 GMT",Biron,says,ic,We go to Dismas. Quietly if possible. Speak with our contact.
"Thu, 27 Jun 2019 19:49:00 GMT",Biron,does,ic,"pauses and thinks a moment, not ready for this charge in any case."
"Thu, 27 Jun 2019 19:50:00 GMT",Biron,says,ic,"Two places we should look at are the shop itself and the people who maybe interested in it themselves, like other thieves."
"Thu, 27 Jun 2019 19:51:00 GMT",Biron,says,ic,Femi-Descends-From-Orun at the Green Dragon in the Chalk Quarter.
"Thu, 27 Jun 2019 19:51:00 GMT",Quinn,does,ic,nods at Biron.
"Thu, 27 Jun 2019 19:51:00 GMT",Quinn,says,ic,"Aye, that would be our first port of call so to speak... lets set off some and discuss plans on the way. The mother will guide us. Probably."
"Thu, 27 Jun 2019 19:52:00 GMT",Orin,does,ic,nods at Quinn.
"Thu, 27 Jun 2019 19:48:00 GMT",Quinn,does,ic,casts about him and whispers.
"Thu, 27 Jun 2019 19:48:00 GMT",Quinn,says,ic,"I'm kinda thinking that you be the best folk for the job Orin. I'll not tread on Biron's 'ere's feet none if ya take my meaning, but I be thinking we should follow ya lead, and no mistake. If that's ok with you Ser Biron?"
"Thu, 27 Jun 2019 19:49:00 GMT",Orin,says,ic,"Sorry, what?"
"Thu, 27 Jun 2019 19:49:00 GMT",Orin,does,ic,"looks at Quinn, perplexed."
"Thu, 27 Jun 2019 19:50:00 GMT",Quinn,does,ic,whispers.
"Thu, 27 Jun 2019 19:50:00 GMT",Quinn,says,ic,I'm thinkin' you be best to take charge. And I be knowing it ain't my place none to be suggesting the like. That's Biron place... but I'm just speaking me mind.
"Thu, 27 Jun 2019 19:50:00 GMT",Orin,does,ic,guffaws nervously.
"Thu, 27 Jun 2019 19:51:00 GMT",Quinn,does,ic,grins nervously.
"Thu, 27 Jun 2019 19:51:00 GMT",Biron,does,ic,looks at Orin.
"Thu, 27 Jun 2019 19:52:00 GMT",Biron,says,ic,You do have the appropriate and required skills for this job.
"Thu, 27 Jun 2019 19:52:00 GMT",Orin,says,ic,What are you saying? You think I should... what he said?
"Thu, 27 Jun 2019 19:52:00 GMT",Quinn,does,ic,nods.
"Thu, 27 Jun 2019 19:52:00 GMT",Quinn,says,ic,"I'm a kinda thinking you could command Orin to take command, so to speak.."
"Thu, 27 Jun 2019 19:53:00 GMT",Biron,says,ic,"I'm your senior so it still falls on me, but a good leader in anything knows whose strengths to rely on at what time. You don't go to war with your weakest people."
"Thu, 27 Jun 2019 19:53:00 GMT",Biron,says,ic,You should take point on this.
"Thu, 27 Jun 2019 19:53:00 GMT",Quinn,does,ic,grins at Biron.
"Thu, 27 Jun 2019 19:53:00 GMT",Quinn,says,ic,Where's that violent buffoon we came to know and love?
"Thu, 27 Jun 2019 19:53:00 GMT",Quinn,does,ic,grins nervously.
"Thu, 27 Jun 2019 19:53:00 GMT",Quinn,says,ic,And not meaning nothin by it none...
"Thu, 27 Jun 2019 19:55:00 GMT",Mark,says,ooc,'Biron ignores Quinn''... do you have that hotkeyed? 😛
"Thu, 27 Jun 2019 19:55:00 GMT",Morgan,says,ooc,Lol.
"Thu, 27 Jun 2019 19:55:00 GMT",Ric,says,ooc,Ha ha ha.
"Thu, 27 Jun 2019 19:55:00 GMT",Chris,says,ooc,"Birons a brute, but he ain't stupid, lol."
"Thu, 27 Jun 2019 19:53:00 GMT",Biron,does,ic,ignores Quinn and gives Orin a stern look.
"Thu, 27 Jun 2019 19:53:00 GMT",Biron,says,ic,Don't make me regret this though.
"Thu, 27 Jun 2019 19:53:00 GMT",Orin,does,ic,guffaws and kicks at the dirt.
"Thu, 27 Jun 2019 19:55:00 GMT",Orin,says,ic,I mean... if you think so.
"Thu, 27 Jun 2019 19:55:00 GMT",Orin,does,ic,shakes themself a little.
"Thu, 27 Jun 2019 19:55:00 GMT",Orin,says,ic,"Well, let's get on the road and talk about it more, then."
"Thu, 27 Jun 2019 19:55:00 GMT",Quinn,does,ic,snaps to attention.
"Thu, 27 Jun 2019 19:55:00 GMT",Quinn,says,ic,Aye aye!
"Thu, 27 Jun 2019 19:56:00 GMT",Orin,says,ic,I just don't want to go into Dismas without some sort of idea how we're going to do this.
"Thu, 27 Jun 2019 19:56:00 GMT",Orin,does,ic,"double checks the state of their pack and weapons, then heads toward the South Gate."
"Thu, 27 Jun 2019 19:56:00 GMT",Quinn,does,ic,wipes his nose with his hand.
"Thu, 27 Jun 2019 19:56:00 GMT",Quinn,says,ic,Is it far? Wonder if we will get rations for the journey like? Seems a tad rich to expect us to use our own coin some...
"Thu, 27 Jun 2019 19:56:00 GMT",Biron,does,ic,stares again at the brand on his arm that he shared with Ba and thinks for a while. Quietly.
"Thu, 27 Jun 2019 19:56:00 GMT",Biron,does,ic,"looks at Quinn, rolls his eyes, grunts, and walks away."
"Thu, 27 Jun 2019 20:21:00 GMT",GM,says,ic,"The party sets off for the South Gate, passing from the fetch's camp, circling around Larke's House, and passing through the row of tents, stalls, and vagabonds that is the followers camp."
"Thu, 27 Jun 2019 20:22:00 GMT",Biron,says,ic,Hold on.
"Thu, 27 Jun 2019 20:22:00 GMT",Biron,does,ic,is still looking at his brand on his arm.
"Thu, 27 Jun 2019 20:22:00 GMT",Orin,does,ic,stops and looks at Biron.
"Thu, 27 Jun 2019 20:22:00 GMT",Biron,says,ic,Last time we went Dismas.
"Thu, 27 Jun 2019 20:22:00 GMT",,says,ic,We went in secret.
"Thu, 27 Jun 2019 20:22:00 GMT",,says,ic,Should we do that again?
"Thu, 27 Jun 2019 20:22:00 GMT",Quinn,does,ic,sniffs.
"Thu, 27 Jun 2019 20:22:00 GMT",Quinn,says,ic,"If ya were secret last time, they won't recognise ya none this time, right?"
"Thu, 27 Jun 2019 20:23:00 GMT",Orin,says,ic,"We didn't end up that secret, Quinn... that's the problem."
"Thu, 27 Jun 2019 20:23:00 GMT",Biron,does,ic,looks at Quinn and then to Orin.
"Thu, 27 Jun 2019 20:23:00 GMT",Biron,does,ic,growls.
"Thu, 27 Jun 2019 20:23:00 GMT",Biron,says,ic,Fuck it.
"Thu, 27 Jun 2019 20:23:00 GMT",Biron,does,ic,carries on walking.
"Thu, 27 Jun 2019 20:24:00 GMT",Orin,says,ic,Wait!
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,does,ic,holds his hand up.
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,says,ic,"Well, ya may have a point some. I 'ave collected some old clothes and the like in me travels some. If ya think it will do us some good, we could change our clothes and such?"
"Thu, 27 Jun 2019 20:25:00 GMT",Chris,says,ooc,We went in a crate last time didnt we.
"Thu, 27 Jun 2019 20:25:00 GMT",Chris,says,ooc,Ba sorted us out a way out.
"Thu, 27 Jun 2019 20:25:00 GMT",Morgan,says,ooc,Not the last time.
"Thu, 27 Jun 2019 20:25:00 GMT",Morgan,says,ooc,I don't think.
"Thu, 27 Jun 2019 20:25:00 GMT",Morgan,says,ooc,Must've been the time before.
"Thu, 27 Jun 2019 20:25:00 GMT",Morgan,says,ooc,I thought we entered through the sewers.
"Thu, 27 Jun 2019 20:26:00 GMT",Chris,says,ooc,I didnt think it was sewers cos Ba was scared of them due to the rat folk.
"Thu, 27 Jun 2019 20:26:00 GMT",Morgan,says,ooc,"Yeah, he warned us all to hell, but went anyway."
"Thu, 27 Jun 2019 20:26:00 GMT",Morgan,says,ooc,That's when we fell through the old bath floor.
"Thu, 27 Jun 2019 20:24:00 GMT",Orin,says,ic,"Yes, we should go in secret, Biron. But I wasn't thinking of going in through the sewers this time..."
"Thu, 27 Jun 2019 20:24:00 GMT",Biron,does,ic,pauses.
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,does,ic,looks horrified.
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,says,ic,And ruin me fine clobber?
"Thu, 27 Jun 2019 20:24:00 GMT",Orin,says,ic,"Rather, I thought we would go in the front... under a guise?"
"Thu, 27 Jun 2019 20:24:00 GMT",Orin,does,ic,"cringes, waiting."
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,does,ic,smiles.
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,says,ic,"Well, as I say. I 'ave some old clothes and erm, some make up I accidentally borrowed from this fine lass I got to knowing down in Faro..."
"Thu, 27 Jun 2019 20:24:00 GMT",Biron,does,ic,grunts and nods.
"Thu, 27 Jun 2019 20:24:00 GMT",Biron,says,ic,You go forward.
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,does,ic,looks to the sky.
"Thu, 27 Jun 2019 20:24:00 GMT",Quinn,says,ic,"Oh, she was a beauty some, and no mistake. T'ill the paint came off at least. Perhaps old Quinn could be just as tempting with her magic paint and fumes, if ya take my meaning."
"Thu, 27 Jun 2019 20:27:00 GMT",Orin,says,ic,Just as long as me and Biron don't look like us.
"Thu, 27 Jun 2019 20:27:00 GMT",Biron,does,ic,nods.
"Thu, 27 Jun 2019 20:27:00 GMT",Quinn,does,ic,looks to Orin.
"Thu, 27 Jun 2019 20:27:00 GMT",Quinn,says,ic,I didn't steal it much! Just wanted a memento of money well spent...
"Thu, 27 Jun 2019 20:27:00 GMT",Biron,does,ic,looks around.
"Thu, 27 Jun 2019 20:27:00 GMT",Biron,says,ic,Lets do this out of sight.
"Thu, 27 Jun 2019 20:29:00 GMT",Morgan,says,ooc,What is it on us that usually marks us as Black Griffin?
"Thu, 27 Jun 2019 20:29:00 GMT",Chris,says,ooc,Its a pin or something isnt it.
"Thu, 27 Jun 2019 20:29:00 GMT",Ric,says,ooc,"Just that you look like mercenaries armed and all, and you bear the black griffin on your shields or armour somewhere."
"Thu, 27 Jun 2019 20:28:00 GMT",Orin,says,ic,"Well, not both of us... I had a funny idea we could go in as guild members from the north? Looking to get some tips from the great guild in Dismas?"
"Thu, 27 Jun 2019 20:28:00 GMT",Biron,does,ic,grunts. unhappy about the situation.
"Thu, 27 Jun 2019 20:28:00 GMT",Biron,says,ic,"If it works, it works."
"Thu, 27 Jun 2019 20:28:00 GMT",Orin,says,ic,"That should get us free access to the guild in general, no?"
"Thu, 27 Jun 2019 20:28:00 GMT",Biron,does,ic,"isn't really listening,just staring at the other members of the black griffin."
"Thu, 27 Jun 2019 20:28:00 GMT",Quinn,does,ic,rubs at his chin.
"Thu, 27 Jun 2019 20:28:00 GMT",Quinn,says,ic,"Must say, being a southerner, I don't know much about the north. Not sure I'd not crack under the pressure some. And I guess they'd do that writing stuff to mark who's who and what not?"
"Thu, 27 Jun 2019 20:29:00 GMT",Biron,says,ic,It's harsh. Deadly. Danger from elements and creatures a like.
"Thu, 27 Jun 2019 20:29:00 GMT",,says,ic,Home.
"Thu, 27 Jun 2019 20:31:00 GMT",Orin,says,ic,"Alright... perhaps you and I, Quinn, we can be hired escorts? War is dangerous for travellers, no?"
"Thu, 27 Jun 2019 20:31:00 GMT",Biron,does,ic,chucks out a short laugh.
"Thu, 27 Jun 2019 20:31:00 GMT",Orin,does,ic,rolls their eyes.
"Thu, 27 Jun 2019 20:32:00 GMT",Orin,says,ic,"Yes Biron, we know you're impenetrable."
"Thu, 27 Jun 2019 20:32:00 GMT",Quinn,does,ic,picks at his nose with his thumb.
"Thu, 27 Jun 2019 20:32:00 GMT",Quinn,says,ic,"Dunno, I be thinking maybe Orin here is the potential guild member, and us, the hired muscle. That way Orin does the talkin' and we just have to look pretty."
"Thu, 27 Jun 2019 20:32:00 GMT",Quinn,does,ic,winks at Biron.
"Thu, 27 Jun 2019 20:32:00 GMT",Biron,does,ic,nods at Quinn.
